,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
22-09-2021 14:52:56.1457059974954440,-0.06640625,0.9638672,-0.07324219,1.3125,0.46875,0.21875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.1497059979267044,-0.9667969,0.23046875,-0.103515625,-0.75,-0.9375,-0.9375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.1547059984207929,-0.97265625,-0.21386719,-0.12402344,0.0,2.0,0.15625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.1657059994630794,-0.96777344,0.23828125,-0.119140625,-0.8125,-1.0,-1.0,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.1657059995259909,-0.4892578,-0.64941406,0.61816406,-1.46875,-0.0625,0.71875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.1667059995779075,-0.96972656,-0.21191406,-0.13378906,0.21875,1.875,0.09375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.1847060013695377,-0.068359375,0.96777344,-0.06640625,1.625,0.21875,0.21875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.1847060013975950,-0.9824219,-0.20410156,-0.13378906,0.03125,2.125,0.15625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.1847060014231731,-0.48046875,-0.6591797,0.6074219,-1.53125,-0.0625,0.65625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.1857060014478398,-0.484375,-0.64746094,0.62109375,-0.5,0.09375,0.65625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.1867060015784179,-0.06640625,0.9707031,-0.0703125,1.5,0.15625,0.21875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.1947060023899908,-0.9609375,0.23828125,-0.11328125,-0.875,-0.9375,-0.9375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.1977060026615794,-0.9550781,0.23242188,-0.12011719,-0.625,-1.0,-0.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.2007060029836315,-0.072265625,0.9667969,-0.072265625,1.4375,-0.125,0.46875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.2057060034931523,-0.95996094,0.24023438,-0.11816406,-0.625,-1.0625,-1.0625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.2097060038434127,-0.49121094,-0.6357422,0.625,-1.53125,0.09375,1.15625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.2127060042075221,-0.06933594,0.97753906,-0.06640625,1.375,-0.25,0.40625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.2157060044448658,-0.9716797,-0.20898438,-0.12402344,0.09375,2.0,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.2157060044769336,-0.9814453,-0.21679688,-0.12890625,-0.25,2.0,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.2187060047783815,-0.49023438,-0.6455078,0.62402344,-2.09375,-0.0625,1.3125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.2207060050214648,-0.07519531,0.9658203,-0.06738281,1.3125,-0.25,0.65625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.2227060051719700,-0.9785156,-0.21582031,-0.12402344,-0.125,2.0625,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.2277060057328190,-0.96875,0.22851562,-0.1015625,-0.8125,-0.9375,-1.1875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.2307060059574856,-0.48632812,-0.65625,0.625,-2.09375,0.09375,0.96875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.2327060062133033,-0.072265625,0.9628906,-0.056640625,1.625,-0.125,0.78125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.2387060068261419,-0.9609375,0.23632812,-0.12109375,-0.8125,-1.125,-1.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.2457060074470794,-0.06542969,0.97753906,-0.061523438,1.75,-0.1875,0.65625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.2457060074838398,-0.9794922,-0.21191406,-0.13183594,0.03125,2.125,0.15625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.2507060079455533,-0.9716797,0.22265625,-0.11035156,-1.0,-1.1875,-1.34375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
